Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Exon Chr Start (bp)	Exon Chr End (bp)	Associated Gene Name	Exon Rank in Transcript	Gene Biotype
ENSG00000168036	ENST00000349496	3	41266017	41266244	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000349496	3	41266445	41266698	CTNNB1	4	protein_coding
ENSG00000168036	ENST00000349496	3	41266825	41267063	CTNNB1	5	protein_coding
ENSG00000168036	ENST00000349496	3	41267151	41267352	CTNNB1	6	protein_coding
ENSG00000168036	ENST00000349496	3	41268699	41268843	CTNNB1	7	protein_coding
ENSG00000168036	ENST00000349496	3	41274832	41274935	CTNNB1	8	protein_coding
ENSG00000168036	ENST00000349496	3	41275020	41275358	CTNNB1	9	protein_coding
ENSG00000168036	ENST00000349496	3	41275630	41275788	CTNNB1	10	protein_coding
ENSG00000168036	ENST00000349496	3	41277215	41277334	CTNNB1	11	protein_coding
ENSG00000168036	ENST00000349496	3	41277840	41277990	CTNNB1	12	protein_coding
ENSG00000168036	ENST00000349496	3	41278079	41278200	CTNNB1	13	protein_coding
ENSG00000168036	ENST00000349496	3	41279507	41279567	CTNNB1	14	protein_coding
ENSG00000168036	ENST00000349496	3	41280625	41281936	CTNNB1	15	protein_coding
ENSG00000168036	ENST00000453024	3	41240936	41241161	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000453024	3	41265512	41265572	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000453024	3	41265681	41265812	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000453024	3	41266017	41266244	CTNNB1	4	protein_coding
ENSG00000168036	ENST00000453024	3	41266445	41266698	CTNNB1	5	protein_coding
ENSG00000168036	ENST00000453024	3	41266825	41267063	CTNNB1	6	protein_coding
ENSG00000168036	ENST00000453024	3	41267151	41267352	CTNNB1	7	protein_coding
ENSG00000168036	ENST00000453024	3	41268699	41268843	CTNNB1	8	protein_coding
ENSG00000168036	ENST00000453024	3	41274832	41274935	CTNNB1	9	protein_coding
ENSG00000168036	ENST00000453024	3	41275020	41275358	CTNNB1	10	protein_coding
ENSG00000168036	ENST00000453024	3	41275630	41275788	CTNNB1	11	protein_coding
ENSG00000168036	ENST00000453024	3	41277215	41277334	CTNNB1	12	protein_coding
ENSG00000168036	ENST00000453024	3	41277840	41277990	CTNNB1	13	protein_coding
ENSG00000168036	ENST00000453024	3	41278079	41278200	CTNNB1	14	protein_coding
ENSG00000168036	ENST00000453024	3	41279507	41279567	CTNNB1	15	protein_coding
ENSG00000168036	ENST00000453024	3	41280625	41280845	CTNNB1	16	protein_coding
ENSG00000168036	ENST00000453024	3	41281151	41281227	CTNNB1	17	protein_coding
ENSG00000168036	ENST00000396185	3	41240996	41241161	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000396185	3	41265512	41265572	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000396185	3	41266017	41266244	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000396185	3	41266445	41266698	CTNNB1	4	protein_coding
ENSG00000168036	ENST00000396185	3	41266825	41267063	CTNNB1	5	protein_coding
ENSG00000168036	ENST00000396185	3	41267151	41267352	CTNNB1	6	protein_coding
ENSG00000168036	ENST00000396185	3	41268699	41268843	CTNNB1	7	protein_coding
ENSG00000168036	ENST00000396185	3	41274832	41274935	CTNNB1	8	protein_coding
ENSG00000168036	ENST00000396185	3	41275020	41275358	CTNNB1	9	protein_coding
ENSG00000168036	ENST00000396185	3	41275630	41275788	CTNNB1	10	protein_coding
ENSG00000168036	ENST00000396185	3	41277215	41277334	CTNNB1	11	protein_coding
ENSG00000168036	ENST00000396185	3	41277840	41277990	CTNNB1	12	protein_coding
ENSG00000168036	ENST00000396185	3	41278079	41278200	CTNNB1	13	protein_coding
ENSG00000168036	ENST00000396185	3	41279507	41279567	CTNNB1	14	protein_coding
ENSG00000168036	ENST00000396185	3	41280625	41280845	CTNNB1	15	protein_coding
ENSG00000168036	ENST00000396185	3	41281151	41281934	CTNNB1	16	protein_coding
ENSG00000168036	ENST00000450969	3	41241602	41241872	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000450969	3	41265512	41265572	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000450969	3	41266017	41266244	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000450969	3	41266445	41266529	CTNNB1	4	protein_coding
ENSG00000168036	ENST00000441708	3	41263577	41263836	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000441708	3	41265512	41265572	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000441708	3	41266017	41266244	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000441708	3	41266445	41266503	CTNNB1	4	protein_coding
ENSG00000168036	ENST00000488914	3	41265918	41266244	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000488914	3	41266445	41266698	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000488914	3	41266825	41267047	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000465552	3	41275645	41275788	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000465552	3	41277215	41277334	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000465552	3	41277840	41278453	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000482042	3	41277088	41277334	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000482042	3	41277840	41278958	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000485265	3	41277282	41277334	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000485265	3	41277840	41277990	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000485265	3	41278079	41278709	CTNNB1	3	protein_coding
ENSG00000168036	ENST00000471014	3	41280624	41280845	CTNNB1	1	protein_coding
ENSG00000168036	ENST00000471014	3	41299823	41299975	CTNNB1	2	protein_coding
ENSG00000168036	ENST00000471014	3	41301356	41301587	CTNNB1	3	protein_coding
ENSG00000168769	ENST00000305737	4	106067032	106067243	TET2	1	protein_coding
ENSG00000168769	ENST00000305737	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000305737	4	106155054	106163928	TET2	3	protein_coding
ENSG00000168769	ENST00000513237	4	106067450	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000513237	4	106111517	106111643	TET2	2	protein_coding
ENSG00000168769	ENST00000513237	4	106155054	106158508	TET2	3	protein_coding
ENSG00000168769	ENST00000513237	4	106162496	106162586	TET2	4	protein_coding
ENSG00000168769	ENST00000513237	4	106163991	106164084	TET2	5	protein_coding
ENSG00000168769	ENST00000513237	4	106164727	106164935	TET2	6	protein_coding
ENSG00000168769	ENST00000513237	4	106180776	106180926	TET2	7	protein_coding
ENSG00000168769	ENST00000513237	4	106182916	106183005	TET2	8	protein_coding
ENSG00000168769	ENST00000513237	4	106190767	106190904	TET2	9	protein_coding
ENSG00000168769	ENST00000513237	4	106193721	106194075	TET2	10	protein_coding
ENSG00000168769	ENST00000513237	4	106196205	106200973	TET2	11	protein_coding
ENSG00000168769	ENST00000380013	4	106067943	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000380013	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000380013	4	106155054	106158508	TET2	3	protein_coding
ENSG00000168769	ENST00000380013	4	106162496	106162586	TET2	4	protein_coding
ENSG00000168769	ENST00000380013	4	106163991	106164084	TET2	5	protein_coding
ENSG00000168769	ENST00000380013	4	106164727	106164935	TET2	6	protein_coding
ENSG00000168769	ENST00000380013	4	106180776	106180926	TET2	7	protein_coding
ENSG00000168769	ENST00000380013	4	106182916	106183005	TET2	8	protein_coding
ENSG00000168769	ENST00000380013	4	106190767	106190904	TET2	9	protein_coding
ENSG00000168769	ENST00000380013	4	106193721	106194075	TET2	10	protein_coding
ENSG00000168769	ENST00000380013	4	106196205	106200960	TET2	11	protein_coding
ENSG00000168769	ENST00000265149	4	106067943	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000265149	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000265149	4	106155054	106158508	TET2	3	protein_coding
ENSG00000168769	ENST00000265149	4	106163991	106164084	TET2	4	protein_coding
ENSG00000168769	ENST00000265149	4	106164727	106164935	TET2	5	protein_coding
ENSG00000168769	ENST00000265149	4	106180776	106180926	TET2	6	protein_coding
ENSG00000168769	ENST00000265149	4	106182916	106183005	TET2	7	protein_coding
ENSG00000168769	ENST00000265149	4	106190767	106190904	TET2	8	protein_coding
ENSG00000168769	ENST00000265149	4	106193721	106194075	TET2	9	protein_coding
ENSG00000168769	ENST00000265149	4	106196205	106200960	TET2	10	protein_coding
ENSG00000168769	ENST00000504042	4	106068035	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000504042	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000504042	4	106123497	106123703	TET2	3	protein_coding
ENSG00000168769	ENST00000413648	4	106068043	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000413648	4	106155054	106158508	TET2	2	protein_coding
ENSG00000168769	ENST00000413648	4	106162496	106163919	TET2	3	protein_coding
ENSG00000168769	ENST00000505801	4	106068090	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000505801	4	106111517	106111860	TET2	2	protein_coding
ENSG00000168769	ENST00000514870	4	106068614	106068956	TET2	1	protein_coding
ENSG00000168769	ENST00000514870	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000514870	4	106155054	106155429	TET2	3	protein_coding
ENSG00000168769	ENST00000540549	4	106067450	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000540549	4	106111517	106111643	TET2	2	protein_coding
ENSG00000168769	ENST00000540549	4	106155054	106158508	TET2	3	protein_coding
ENSG00000168769	ENST00000540549	4	106162496	106162586	TET2	4	protein_coding
ENSG00000168769	ENST00000540549	4	106163991	106164084	TET2	5	protein_coding
ENSG00000168769	ENST00000540549	4	106164727	106164935	TET2	6	protein_coding
ENSG00000168769	ENST00000540549	4	106180776	106180926	TET2	7	protein_coding
ENSG00000168769	ENST00000540549	4	106182916	106183005	TET2	8	protein_coding
ENSG00000168769	ENST00000540549	4	106190767	106190904	TET2	9	protein_coding
ENSG00000168769	ENST00000540549	4	106193721	106194075	TET2	10	protein_coding
ENSG00000168769	ENST00000540549	4	106196205	106200973	TET2	11	protein_coding
ENSG00000168769	ENST00000545826	4	106067450	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000545826	4	106111517	106111643	TET2	2	protein_coding
ENSG00000168769	ENST00000545826	4	106155054	106158508	TET2	3	protein_coding
ENSG00000168769	ENST00000545826	4	106163991	106164084	TET2	4	protein_coding
ENSG00000168769	ENST00000545826	4	106164727	106164935	TET2	5	protein_coding
ENSG00000168769	ENST00000545826	4	106180776	106180926	TET2	6	protein_coding
ENSG00000168769	ENST00000545826	4	106182916	106183005	TET2	7	protein_coding
ENSG00000168769	ENST00000545826	4	106190767	106190904	TET2	8	protein_coding
ENSG00000168769	ENST00000545826	4	106193721	106194075	TET2	9	protein_coding
ENSG00000168769	ENST00000545826	4	106196205	106200973	TET2	10	protein_coding
ENSG00000168769	ENST00000394764	4	106067943	106068136	TET2	1	protein_coding
ENSG00000168769	ENST00000394764	4	106111517	106111662	TET2	2	protein_coding
ENSG00000168769	ENST00000394764	4	106155054	106163928	TET2	3	protein_coding
ENSG00000171094	ENST00000389048	2	30142859	30144432	ALK	1	protein_coding
ENSG00000171094	ENST00000389048	2	29940444	29940563	ALK	2	protein_coding
ENSG00000171094	ENST00000389048	2	29917716	29917880	ALK	3	protein_coding
ENSG00000171094	ENST00000389048	2	29754781	29754982	ALK	4	protein_coding
ENSG00000171094	ENST00000389048	2	29606598	29606725	ALK	5	protein_coding
ENSG00000171094	ENST00000389048	2	29551216	29551347	ALK	6	protein_coding
ENSG00000171094	ENST00000389048	2	29543617	29543748	ALK	7	protein_coding
ENSG00000171094	ENST00000389048	2	29541170	29541270	ALK	8	protein_coding
ENSG00000171094	ENST00000389048	2	29519754	29519923	ALK	9	protein_coding
ENSG00000171094	ENST00000389048	2	29498268	29498362	ALK	10	protein_coding
ENSG00000171094	ENST00000389048	2	29497965	29498093	ALK	11	protein_coding
ENSG00000171094	ENST00000389048	2	29473971	29474133	ALK	12	protein_coding
ENSG00000171094	ENST00000389048	2	29462546	29462696	ALK	13	protein_coding
ENSG00000171094	ENST00000389048	2	29456431	29456562	ALK	14	protein_coding
ENSG00000171094	ENST00000389048	2	29455170	29455314	ALK	15	protein_coding
ENSG00000171094	ENST00000389048	2	29451750	29451932	ALK	16	protein_coding
ENSG00000171094	ENST00000389048	2	29450440	29450538	ALK	17	protein_coding
ENSG00000171094	ENST00000389048	2	29449788	29449940	ALK	18	protein_coding
ENSG00000171094	ENST00000389048	2	29448327	29448431	ALK	19	protein_coding
ENSG00000171094	ENST00000389048	2	29446208	29446394	ALK	20	protein_coding
ENSG00000171094	ENST00000389048	2	29445383	29445473	ALK	21	protein_coding
ENSG00000171094	ENST00000389048	2	29445210	29445274	ALK	22	protein_coding
ENSG00000171094	ENST00000389048	2	29443572	29443701	ALK	23	protein_coding
ENSG00000171094	ENST00000389048	2	29436850	29436947	ALK	24	protein_coding
ENSG00000171094	ENST00000389048	2	29432652	29432744	ALK	25	protein_coding
ENSG00000171094	ENST00000389048	2	29430037	29430138	ALK	26	protein_coding
ENSG00000171094	ENST00000389048	2	29420408	29420542	ALK	27	protein_coding
ENSG00000171094	ENST00000389048	2	29419636	29419726	ALK	28	protein_coding
ENSG00000171094	ENST00000389048	2	29415640	29416788	ALK	29	protein_coding
ENSG00000171094	ENST00000453137	2	29446208	29446260	ALK	1	protein_coding
ENSG00000171094	ENST00000453137	2	29445383	29445473	ALK	2	protein_coding
ENSG00000171094	ENST00000453137	2	29445210	29445274	ALK	3	protein_coding
ENSG00000171094	ENST00000453137	2	29443736	29444103	ALK	4	protein_coding
ENSG00000171094	ENST00000498037	2	29541977	29542077	ALK	1	protein_coding
ENSG00000171094	ENST00000498037	2	29541170	29541270	ALK	2	protein_coding
ENSG00000171094	ENST00000498037	2	29519754	29519923	ALK	3	protein_coding
ENSG00000171094	ENST00000498037	2	29509620	29509700	ALK	4	protein_coding
ENSG00000171094	ENST00000498037	2	29509276	29509382	ALK	5	protein_coding
ENSG00000171094	ENST00000431873	2	30142859	30143525	ALK	1	protein_coding
ENSG00000171094	ENST00000431873	2	29940440	29940563	ALK	2	protein_coding
ENSG00000171094	ENST00000431873	2	29430911	29430911	ALK	3	protein_coding
ENSG00000171094	ENST00000431873	2	29416090	29416650	ALK	4	protein_coding
ENSG00000171456	ENST00000375687	20	30946155	30946635	ASXL1	1	protein_coding
ENSG00000171456	ENST00000375687	20	30954187	30954269	ASXL1	2	protein_coding
ENSG00000171456	ENST00000375687	20	30955530	30955532	ASXL1	3	protein_coding
ENSG00000171456	ENST00000375687	20	30956818	30956926	ASXL1	4	protein_coding
ENSG00000171456	ENST00000375687	20	31015931	31016051	ASXL1	5	protein_coding
ENSG00000171456	ENST00000375687	20	31016128	31016225	ASXL1	6	protein_coding
ENSG00000171456	ENST00000375687	20	31017141	31017234	ASXL1	7	protein_coding
ENSG00000171456	ENST00000375687	20	31017704	31017856	ASXL1	8	protein_coding
ENSG00000171456	ENST00000375687	20	31019124	31019287	ASXL1	9	protein_coding
ENSG00000171456	ENST00000375687	20	31019386	31019482	ASXL1	10	protein_coding
ENSG00000171456	ENST00000375687	20	31020683	31020788	ASXL1	11	protein_coding
ENSG00000171456	ENST00000375687	20	31021087	31021720	ASXL1	12	protein_coding
ENSG00000171456	ENST00000375687	20	31022235	31027122	ASXL1	13	protein_coding
ENSG00000171456	ENST00000497249	20	30946614	30946635	ASXL1	1	protein_coding
ENSG00000171456	ENST00000497249	20	30954187	30954269	ASXL1	2	protein_coding
ENSG00000171456	ENST00000497249	20	30955530	30955532	ASXL1	3	protein_coding
ENSG00000171456	ENST00000497249	20	30956818	30956926	ASXL1	4	protein_coding
ENSG00000171456	ENST00000497249	20	30959967	30960033	ASXL1	5	protein_coding
ENSG00000171456	ENST00000375689	20	30947368	30947594	ASXL1	1	protein_coding
ENSG00000171456	ENST00000375689	20	30954187	30954269	ASXL1	2	protein_coding
ENSG00000171456	ENST00000375689	20	30955530	30955532	ASXL1	3	protein_coding
ENSG00000171456	ENST00000375689	20	30956818	30956926	ASXL1	4	protein_coding
ENSG00000171456	ENST00000375689	20	30959967	30960356	ASXL1	5	protein_coding
ENSG00000171456	ENST00000555343	20	30947820	30948389	ASXL1	1	protein_coding
ENSG00000171456	ENST00000555343	20	30948513	30948609	ASXL1	2	protein_coding
ENSG00000171456	ENST00000555343	20	30954187	30954269	ASXL1	3	protein_coding
ENSG00000171456	ENST00000555343	20	30955530	30955532	ASXL1	4	protein_coding
ENSG00000171456	ENST00000555343	20	30956818	30956926	ASXL1	5	protein_coding
ENSG00000171456	ENST00000555343	20	30959581	30959677	ASXL1	6	protein_coding
ENSG00000171456	ENST00000555343	20	30959967	30960041	ASXL1	7	protein_coding
ENSG00000171456	ENST00000470145	20	30954187	30954269	ASXL1	1	protein_coding
ENSG00000171456	ENST00000470145	20	30955530	30955532	ASXL1	2	protein_coding
ENSG00000171456	ENST00000470145	20	30956818	30956926	ASXL1	3	protein_coding
ENSG00000171456	ENST00000470145	20	31015931	31016225	ASXL1	4	protein_coding
ENSG00000171456	ENST00000470145	20	31017141	31017723	ASXL1	5	protein_coding
ENSG00000171456	ENST00000553345	20	31018665	31018979	ASXL1	1	protein_coding
ENSG00000171456	ENST00000553345	20	31019124	31019287	ASXL1	2	protein_coding
ENSG00000171456	ENST00000553345	20	31019386	31019482	ASXL1	3	protein_coding
ENSG00000171456	ENST00000553345	20	31020683	31020788	ASXL1	4	protein_coding
ENSG00000171456	ENST00000553345	20	31021087	31021213	ASXL1	5	protein_coding
ENSG00000171456	ENST00000555564	20	31018820	31019287	ASXL1	1	protein_coding
ENSG00000171456	ENST00000555564	20	31019386	31019482	ASXL1	2	protein_coding
ENSG00000171456	ENST00000555564	20	31020683	31020775	ASXL1	3	protein_coding
ENSG00000171456	ENST00000542461	20	30946162	30946635	ASXL1	1	protein_coding
ENSG00000171456	ENST00000542461	20	30954187	30954269	ASXL1	2	protein_coding
ENSG00000171456	ENST00000542461	20	30956818	30956926	ASXL1	3	protein_coding
ENSG00000171456	ENST00000542461	20	30959581	30959677	ASXL1	4	protein_coding
ENSG00000171456	ENST00000542461	20	31015931	31016051	ASXL1	5	protein_coding
ENSG00000171456	ENST00000542461	20	31016128	31016226	ASXL1	6	protein_coding
ENSG00000171456	ENST00000306058	20	30947550	30947594	ASXL1	1	protein_coding
ENSG00000171456	ENST00000306058	20	30954187	30954269	ASXL1	2	protein_coding
ENSG00000171456	ENST00000306058	20	30956818	30956926	ASXL1	3	protein_coding
ENSG00000171456	ENST00000306058	20	31015931	31016051	ASXL1	4	protein_coding
ENSG00000171456	ENST00000306058	20	31016128	31016225	ASXL1	5	protein_coding
ENSG00000171456	ENST00000306058	20	31017141	31017234	ASXL1	6	protein_coding
ENSG00000171456	ENST00000306058	20	31017704	31017856	ASXL1	7	protein_coding
ENSG00000171456	ENST00000306058	20	31019124	31019287	ASXL1	8	protein_coding
ENSG00000171456	ENST00000306058	20	31019386	31019482	ASXL1	9	protein_coding
ENSG00000171456	ENST00000306058	20	31020683	31020788	ASXL1	10	protein_coding
ENSG00000171456	ENST00000306058	20	31021087	31021720	ASXL1	11	protein_coding
ENSG00000171456	ENST00000306058	20	31022235	31027121	ASXL1	12	protein_coding
ENSG00000171862	ENST00000371953	10	89622870	89624305	PTEN	1	protein_coding
ENSG00000171862	ENST00000371953	10	89653782	89653866	PTEN	2	protein_coding
ENSG00000171862	ENST00000371953	10	89685270	89685314	PTEN	3	protein_coding
ENSG00000171862	ENST00000371953	10	89690803	89690846	PTEN	4	protein_coding
ENSG00000171862	ENST00000371953	10	89692770	89693008	PTEN	5	protein_coding
ENSG00000171862	ENST00000371953	10	89711875	89712016	PTEN	6	protein_coding
ENSG00000171862	ENST00000371953	10	89717610	89717776	PTEN	7	protein_coding
ENSG00000171862	ENST00000371953	10	89720651	89720875	PTEN	8	protein_coding
ENSG00000171862	ENST00000371953	10	89725044	89731687	PTEN	9	protein_coding
ENSG00000171862	ENST00000487939	10	89624206	89624305	PTEN	1	protein_coding
ENSG00000171862	ENST00000487939	10	89626430	89626806	PTEN	2	protein_coding
ENSG00000171862	ENST00000462694	10	89624225	89624305	PTEN	1	protein_coding
ENSG00000171862	ENST00000462694	10	89653782	89654083	PTEN	2	protein_coding
ENSG00000171862	ENST00000498703	10	89685280	89685314	PTEN	1	protein_coding
ENSG00000171862	ENST00000498703	10	89690803	89690846	PTEN	2	protein_coding
ENSG00000171862	ENST00000498703	10	89692770	89693244	PTEN	3	protein_coding
ENSG00000171862	ENST00000472832	10	89711956	89712016	PTEN	1	protein_coding
ENSG00000171862	ENST00000472832	10	89717610	89717776	PTEN	2	protein_coding
ENSG00000171862	ENST00000472832	10	89720651	89721066	PTEN	3	protein_coding
ENSG00000172936	ENST00000396334	3	38179969	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000396334	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000396334	3	38181879	38182059	MYD88	3	protein_coding
ENSG00000172936	ENST00000396334	3	38182248	38182339	MYD88	4	protein_coding
ENSG00000172936	ENST00000396334	3	38182623	38184513	MYD88	5	protein_coding
ENSG00000172936	ENST00000424893	3	38180043	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000424893	3	38181879	38182059	MYD88	2	protein_coding
ENSG00000172936	ENST00000424893	3	38182248	38182339	MYD88	3	protein_coding
ENSG00000172936	ENST00000424893	3	38182623	38183151	MYD88	4	protein_coding
ENSG00000172936	ENST00000416282	3	38180142	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000416282	3	38181879	38182339	MYD88	2	protein_coding
ENSG00000172936	ENST00000416282	3	38182623	38184513	MYD88	3	protein_coding
ENSG00000172936	ENST00000460295	3	38180148	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000460295	3	38181355	38182070	MYD88	2	protein_coding
ENSG00000172936	ENST00000495303	3	38180148	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000495303	3	38182248	38182339	MYD88	2	protein_coding
ENSG00000172936	ENST00000495303	3	38182623	38183134	MYD88	3	protein_coding
ENSG00000172936	ENST00000443433	3	38180152	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000443433	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000443433	3	38182248	38182339	MYD88	3	protein_coding
ENSG00000172936	ENST00000443433	3	38182623	38182941	MYD88	4	protein_coding
ENSG00000172936	ENST00000421516	3	38180156	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000421516	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000421516	3	38181879	38182083	MYD88	3	protein_coding
ENSG00000172936	ENST00000421516	3	38182248	38182339	MYD88	4	protein_coding
ENSG00000172936	ENST00000421516	3	38182623	38184513	MYD88	5	protein_coding
ENSG00000172936	ENST00000481122	3	38180643	38180763	MYD88	1	protein_coding
ENSG00000172936	ENST00000481122	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000481122	3	38181879	38182059	MYD88	3	protein_coding
ENSG00000172936	ENST00000481122	3	38182248	38182339	MYD88	4	protein_coding
ENSG00000172936	ENST00000481122	3	38182623	38182805	MYD88	5	protein_coding
ENSG00000172936	ENST00000484513	3	38180914	38182339	MYD88	1	protein_coding
ENSG00000172936	ENST00000484513	3	38182623	38184510	MYD88	2	protein_coding
ENSG00000172936	ENST00000463956	3	38181231	38181271	MYD88	1	protein_coding
ENSG00000172936	ENST00000463956	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000463956	3	38181879	38182059	MYD88	3	protein_coding
ENSG00000172936	ENST00000463956	3	38182248	38182339	MYD88	4	protein_coding
ENSG00000172936	ENST00000463956	3	38182623	38182756	MYD88	5	protein_coding
ENSG00000172936	ENST00000417037	3	38179969	38180519	MYD88	1	protein_coding
ENSG00000172936	ENST00000417037	3	38181355	38181489	MYD88	2	protein_coding
ENSG00000172936	ENST00000417037	3	38181879	38182083	MYD88	3	protein_coding
ENSG00000172936	ENST00000417037	3	38182248	38182339	MYD88	4	protein_coding
ENSG00000172936	ENST00000417037	3	38182623	38184510	MYD88	5	protein_coding
ENSG00000177000	ENST00000376592	1	11862938	11863302	MTHFR	1	protein_coding
ENSG00000177000	ENST00000376592	1	11861218	11861456	MTHFR	2	protein_coding
ENSG00000177000	ENST00000376592	1	11860269	11860379	MTHFR	3	protein_coding
ENSG00000177000	ENST00000376592	1	11856263	11856456	MTHFR	4	protein_coding
ENSG00000177000	ENST00000376592	1	11855155	11855405	MTHFR	5	protein_coding
ENSG00000177000	ENST00000376592	1	11854786	11854920	MTHFR	6	protein_coding
ENSG00000177000	ENST00000376592	1	11854415	11854595	MTHFR	7	protein_coding
ENSG00000177000	ENST00000376592	1	11853964	11854146	MTHFR	8	protein_coding
ENSG00000177000	ENST00000376592	1	11852335	11852436	MTHFR	9	protein_coding
ENSG00000177000	ENST00000376592	1	11851264	11851383	MTHFR	10	protein_coding
ENSG00000177000	ENST00000376592	1	11845780	11850955	MTHFR	11	protein_coding
ENSG00000177000	ENST00000376590	1	11865945	11866115	MTHFR	1	protein_coding
ENSG00000177000	ENST00000376590	1	11862938	11863186	MTHFR	2	protein_coding
ENSG00000177000	ENST00000376590	1	11861218	11861456	MTHFR	3	protein_coding
ENSG00000177000	ENST00000376590	1	11860269	11860379	MTHFR	4	protein_coding
ENSG00000177000	ENST00000376590	1	11856263	11856456	MTHFR	5	protein_coding
ENSG00000177000	ENST00000376590	1	11855155	11855405	MTHFR	6	protein_coding
ENSG00000177000	ENST00000376590	1	11854786	11854920	MTHFR	7	protein_coding
ENSG00000177000	ENST00000376590	1	11854415	11854595	MTHFR	8	protein_coding
ENSG00000177000	ENST00000376590	1	11853964	11854146	MTHFR	9	protein_coding
ENSG00000177000	ENST00000376590	1	11852335	11852436	MTHFR	10	protein_coding
ENSG00000177000	ENST00000376590	1	11851264	11851383	MTHFR	11	protein_coding
ENSG00000177000	ENST00000376590	1	11846660	11850955	MTHFR	12	protein_coding
ENSG00000177000	ENST00000376585	1	11865437	11865470	MTHFR	1	protein_coding
ENSG00000177000	ENST00000376585	1	11863462	11864589	MTHFR	2	protein_coding
ENSG00000177000	ENST00000376585	1	11862938	11863186	MTHFR	3	protein_coding
ENSG00000177000	ENST00000376585	1	11861218	11861456	MTHFR	4	protein_coding
ENSG00000177000	ENST00000376585	1	11860269	11860379	MTHFR	5	protein_coding
ENSG00000177000	ENST00000376585	1	11856263	11856456	MTHFR	6	protein_coding
ENSG00000177000	ENST00000376585	1	11855155	11855405	MTHFR	7	protein_coding
ENSG00000177000	ENST00000376585	1	11854786	11854920	MTHFR	8	protein_coding
ENSG00000177000	ENST00000376585	1	11854415	11854595	MTHFR	9	protein_coding
ENSG00000177000	ENST00000376585	1	11853964	11854146	MTHFR	10	protein_coding
ENSG00000177000	ENST00000376585	1	11852335	11852436	MTHFR	11	protein_coding
ENSG00000177000	ENST00000376585	1	11851264	11851383	MTHFR	12	protein_coding
ENSG00000177000	ENST00000376585	1	11848351	11850955	MTHFR	13	protein_coding
ENSG00000177000	ENST00000418034	1	11865404	11865993	MTHFR	1	protein_coding
ENSG00000177000	ENST00000418034	1	11862938	11863186	MTHFR	2	protein_coding
ENSG00000177000	ENST00000418034	1	11861262	11861456	MTHFR	3	protein_coding
ENSG00000177000	ENST00000413656	1	11865056	11865351	MTHFR	1	protein_coding
ENSG00000177000	ENST00000413656	1	11863085	11863186	MTHFR	2	protein_coding
